Record,Concept,XPath,Content
100548.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-08-01"
100548.xml,Abstract,/resource/descriptions/description,"206Pb/238U CA-ID-TIMS dating of zircons from volcanic tuffs intercalated in the White River Group, sampled at Flagstaff Rim, Wyoming, and Toadstool Geologic Park, Nebraska. The aim of the study was to establish the timing of environmental change associated with the Chadronian/Orellan transition in N America, relative to the marine record of the Eocene/Oligocene transition, and the onset of early Oligocene Antarctic glaciation."
100548.xml,Theme Keyword,/resource/subjects/subject,"Geochronology"
100548.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100548.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100548.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100548.xml,First Name,/resource/creators/creator/creatorName,"Sahy, Diana"
100548.xml,First Name,/resource/creators/creator/creatorName,"Condon, Daniel J."
100548.xml,First Name,/resource/creators/creator/creatorName,"Terry Jr., Dennis O."
100548.xml,First Name,/resource/creators/creator/creatorName,"Fischer, Anne U."
100548.xml,First Name,/resource/creators/creator/creatorName,"Kuiper, Klaudia F."
100548.xml,Middle Name,/resource/creators/creator/creatorName,"Sahy, Diana"
100548.xml,Middle Name,/resource/creators/creator/creatorName,"Condon, Daniel J."
100548.xml,Middle Name,/resource/creators/creator/creatorName,"Terry Jr., Dennis O."
100548.xml,Middle Name,/resource/creators/creator/creatorName,"Fischer, Anne U."
100548.xml,Middle Name,/resource/creators/creator/creatorName,"Kuiper, Klaudia F."
100548.xml,Last Name,/resource/creators/creator/creatorName,"Sahy, Diana"
100548.xml,Last Name,/resource/creators/creator/creatorName,"Condon, Daniel J."
100548.xml,Last Name,/resource/creators/creator/creatorName,"Terry Jr., Dennis O."
100548.xml,Last Name,/resource/creators/creator/creatorName,"Fischer, Anne U."
100548.xml,Last Name,/resource/creators/creator/creatorName,"Kuiper, Klaudia F."
100548.xml,Publication Date,/resource/publicationYear,"2015"
100548.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100548.xml,Resource Version,/resource/version,"1.0"
100548.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100548"
100548.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=872"
100548.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.1016/j.epsl.2015.06.057"
100548.xml,Author / Originator Identifier,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,"GeoPass"
100548.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"White River Group, Wyoming, Flagstaff Rim, Nebraska, Toadstool Geologic Park"
100548.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100548.xml,Resource Format,/resource/formats/format,"application/zip"
100548.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100548.xml,Distribution Format,/resource/formats/format,"application/zip"
100548.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Collection"
100548.xml,Spatial Extent,/resource/geoLocations/geoLocation,"42.639333 -106.749183 42.639333 -106.749183"
100548.xml,Spatial Extent,/resource/geoLocations/geoLocation,"White River Group, Wyoming, Flagstaff Rim, Nebraska, Toadstool Geologic Park"
100548.xml,Resource Language,/resource/language,"eng"
100548.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100548.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100548.xml,Keyword,/resource/subjects/subject,"Geochronology"
100549.xml,Resource Title,/resource/titles/title,"40Ar/39Ar single crystal sanidine dates for the Lava Creek Tuff (member B)"
100549.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-08-01"
100549.xml,Abstract,/resource/descriptions/description,"40Ar/39Ar data collected with a Nu Instruments Noblesse multi-collector noble gas mass spectrometer equipped with four ETP ion counters and 60W CO2 laser at the University of Wisconsin-Madison. Ages are calculated relative to the Alder Creek Rhyolite sanidine with an age of 1.1860 0.0016 Ma (Rivera et al., 2013). Samples were irradiated for five hours at the Oregon State University CLICIT facility."
100549.xml,Theme Keyword,/resource/subjects/subject,"Geochronology"
100549.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100549.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100549.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100549.xml,First Name,/resource/creators/creator/creatorName,"Rivera, Tiffany A."
100549.xml,First Name,/resource/creators/creator/creatorName,"Jicha, Brian R."
100549.xml,Middle Name,/resource/creators/creator/creatorName,"Rivera, Tiffany A."
100549.xml,Middle Name,/resource/creators/creator/creatorName,"Jicha, Brian R."
100549.xml,Last Name,/resource/creators/creator/creatorName,"Rivera, Tiffany A."
100549.xml,Last Name,/resource/creators/creator/creatorName,"Jicha, Brian R."
100549.xml,Publication Date,/resource/publicationYear,"2015"
100549.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100549.xml,Resource Version,/resource/version,"1.0"
100549.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100549"
100549.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=873"
100549.xml,Author / Originator Identifier,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,"GeoPass"
100549.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Yellowstone, Wyoming"
100549.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100549.xml,Resource Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100549.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100549.xml,Distribution Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100549.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100549.xml,Spatial Extent,/resource/geoLocations/geoLocation,"44.1408 -111.2901 44.1408 -111.2901"
100549.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Yellowstone, Wyoming"
100549.xml,Resource Language,/resource/language,"eng"
100549.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100549.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100549.xml,Keyword,/resource/subjects/subject,"Geochronology"
100552.xml,Resource Title,/resource/titles/title,"Galapagos spreading center trace elements and isotopes"
100552.xml,Resource Creation/Revision Date,/resource/dates/date,"2016-07-15"
100552.xml,Abstract,/resource/descriptions/description,"ICPMS Trace element data and silicon isotope ratios for rhyodacite suite from GSC (smithsonian curated samples)"
100552.xml,Theme Keyword,/resource/subjects/subject,"Chemistry"
100552.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100552.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100552.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100552.xml,First Name,/resource/creators/creator/creatorName,"Lundstrom, Craig"
100552.xml,Middle Name,/resource/creators/creator/creatorName,"Lundstrom, Craig"
100552.xml,Last Name,/resource/creators/creator/creatorName,"Lundstrom, Craig"
100552.xml,Publication Date,/resource/publicationYear,"2015"
100552.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100552.xml,Resource Version,/resource/version,"1.0"
100552.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100552"
100552.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=874"
100552.xml,Author / Originator Identifier,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,"GeoPass"
100552.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Galapagos spreading center"
100552.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100552.xml,Resource Format,/resource/formats/format,"application/vnd.ms-excel"
100552.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100552.xml,Distribution Format,/resource/formats/format,"application/vnd.ms-excel"
100552.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Collection"
100552.xml,Spatial Extent,/resource/geoLocations/geoLocation,"2.4444 -95.6222 2.73 -95.23"
100552.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Galapagos spreading center"
100552.xml,Resource Language,/resource/language,"eng"
100552.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100552.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100552.xml,Keyword,/resource/subjects/subject,"Chemistry"
100553.xml,Resource Title,/resource/titles/title,"Mineral compositions of the surface sediments and water chemistry data of 86 modern lakes in northern China"
100553.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-08-15"
100553.xml,Abstract,/resource/descriptions/description,"XRD analysis of the mineral compositions of the surface sediments and water chemistry analysis of the major cations, major anions, pH and conductivity of 86 modern lakes in northern China"
100553.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100553.xml,Theme Keyword,/resource/subjects/subject,"Petrology:Mineral"
100553.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100553.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100553.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100553.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100553.xml,First Name,/resource/creators/creator/creatorName,"Jiang, Wenying"
100553.xml,First Name,/resource/creators/creator/creatorName,"Gu, Ning"
100553.xml,First Name,/resource/creators/creator/creatorName,"Wang, Luo"
100553.xml,First Name,/resource/creators/creator/creatorName,"Zhang, Enlou"
100553.xml,First Name,/resource/creators/creator/creatorName,"Yang, Shiling"
100553.xml,First Name,/resource/creators/creator/creatorName,"Xiong, Shangfa"
100553.xml,Middle Name,/resource/creators/creator/creatorName,"Jiang, Wenying"
100553.xml,Middle Name,/resource/creators/creator/creatorName,"Gu, Ning"
100553.xml,Middle Name,/resource/creators/creator/creatorName,"Wang, Luo"
100553.xml,Middle Name,/resource/creators/creator/creatorName,"Zhang, Enlou"
100553.xml,Middle Name,/resource/creators/creator/creatorName,"Yang, Shiling"
100553.xml,Middle Name,/resource/creators/creator/creatorName,"Xiong, Shangfa"
100553.xml,Last Name,/resource/creators/creator/creatorName,"Jiang, Wenying"
100553.xml,Last Name,/resource/creators/creator/creatorName,"Gu, Ning"
100553.xml,Last Name,/resource/creators/creator/creatorName,"Wang, Luo"
100553.xml,Last Name,/resource/creators/creator/creatorName,"Zhang, Enlou"
100553.xml,Last Name,/resource/creators/creator/creatorName,"Yang, Shiling"
100553.xml,Last Name,/resource/creators/creator/creatorName,"Xiong, Shangfa"
100553.xml,Publication Date,/resource/publicationYear,"2015"
100553.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100553.xml,Resource Version,/resource/version,"1.0"
100553.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100553"
100553.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=888"
100553.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.1002/2015GL064340"
100553.xml,Author / Originator Identifier,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,"GeoPass"
100553.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Northern China, marginal zone of the east Asian monsoon"
100553.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100553.xml,Resource Format,/resource/formats/format,"application/vnd.ms-excel"
100553.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100553.xml,Distribution Format,/resource/formats/format,"application/vnd.ms-excel"
100553.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100553.xml,Spatial Extent,/resource/geoLocations/geoLocation,"40.17 112.03 45.87 126.39"
100553.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Northern China, marginal zone of the east Asian monsoon"
100553.xml,Resource Language,/resource/language,"eng"
100553.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100553.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100553.xml,Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100553.xml,Keyword,/resource/subjects/subject,"Petrology:Mineral"
100554.xml,Resource Title,/resource/titles/title,"Major element analyses of visible tephra layers in the Roosevelt Island Climate Evolution Project ice core (Antarctica)"
100554.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-10-01"
100554.xml,Abstract,/resource/descriptions/description,"Geochemical composition of eight visible tephra layers from the Roosevelt Island Climate Evolution (RICE) project ice core are reported. Measured concentrations of 13 major oxides were captured on two differently configured electron probe microanalyzers (EPMA). Three of the eight layers are correlated and dated."
100554.xml,Theme Keyword,/resource/subjects/subject,"Chemistry"
100554.xml,Theme Keyword,/resource/subjects/subject,"SampleInfo"
100554.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100554.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100554.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100554.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100554.xml,First Name,/resource/creators/creator/creatorName,"Kurbatov, Andrei V."
100554.xml,First Name,/resource/creators/creator/creatorName,"Kalteyer, Donna A."
100554.xml,First Name,/resource/creators/creator/creatorName,"Dunbar, Nelia W."
100554.xml,First Name,/resource/creators/creator/creatorName,"Yates, Martin G."
100554.xml,First Name,/resource/creators/creator/creatorName,"Iverson, Nels A."
100554.xml,First Name,/resource/creators/creator/creatorName,"Bertler, Nancy A."
100554.xml,Middle Name,/resource/creators/creator/creatorName,"Kurbatov, Andrei V."
100554.xml,Middle Name,/resource/creators/creator/creatorName,"Kalteyer, Donna A."
100554.xml,Middle Name,/resource/creators/creator/creatorName,"Dunbar, Nelia W."
100554.xml,Middle Name,/resource/creators/creator/creatorName,"Yates, Martin G."
100554.xml,Middle Name,/resource/creators/creator/creatorName,"Iverson, Nels A."
100554.xml,Middle Name,/resource/creators/creator/creatorName,"Bertler, Nancy A."
100554.xml,Last Name,/resource/creators/creator/creatorName,"Kurbatov, Andrei V."
100554.xml,Last Name,/resource/creators/creator/creatorName,"Kalteyer, Donna A."
100554.xml,Last Name,/resource/creators/creator/creatorName,"Dunbar, Nelia W."
100554.xml,Last Name,/resource/creators/creator/creatorName,"Yates, Martin G."
100554.xml,Last Name,/resource/creators/creator/creatorName,"Iverson, Nels A."
100554.xml,Last Name,/resource/creators/creator/creatorName,"Bertler, Nancy A."
100554.xml,Publication Date,/resource/publicationYear,"2015"
100554.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100554.xml,Resource Version,/resource/version,"1.0"
100554.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100554"
100554.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=889"
100554.xml,Author / Originator Identifier,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,"GeoPass"
100554.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Antarctica, Ross Ice shelf, Roosevelt Island"
100554.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100554.xml,Resource Format,/resource/formats/format,"application/vnd.ms-excel"
100554.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100554.xml,Distribution Format,/resource/formats/format,"application/vnd.ms-excel"
100554.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100554.xml,Spatial Extent,/resource/geoLocations/geoLocation,"-79.4 -161.7 -79.4 -161.7"
100554.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Antarctica, Ross Ice shelf, Roosevelt Island"
100554.xml,Resource Language,/resource/language,"eng"
100554.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100554.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100554.xml,Keyword,/resource/subjects/subject,"Chemistry"
100554.xml,Keyword,/resource/subjects/subject,"SampleInfo"
100555.xml,Resource Title,/resource/titles/title,"Geochemistry and Geochronology of Intraplate Lavas Recovered from the Arctic Ocean"
100555.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-09-22"
100555.xml,Abstract,/resource/descriptions/description,"This dataset presents new geochemical (major oxide, trace element, and Pb-Sr-Nd isotopic) information and Ar-Ar geochronology for intraplate lavas from the Arctic Ocean. Subaerial lavas were collected from Franz Josef land and submarine lavas were dredged from the Alpha/Mendeleev Ridges."
100555.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Rock"
100555.xml,Theme Keyword,/resource/subjects/subject,"Geochronology"
100555.xml,Theme Keyword,/resource/subjects/subject,"Petrology"
100555.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100555.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100555.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100555.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100555.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100555.xml,First Name,/resource/creators/creator/creatorName,"Mukasa, Samuel"
100555.xml,First Name,/resource/creators/creator/creatorName,"Andronikov, Alex"
100555.xml,First Name,/resource/creators/creator/creatorName,"Aviado, Kimberly"
100555.xml,First Name,/resource/creators/creator/creatorName,"Blichert-Toft, Janne"
100555.xml,First Name,/resource/creators/creator/creatorName,"Brumley, Kelley"
100555.xml,First Name,/resource/creators/creator/creatorName,"Bryce, Julia"
100555.xml,First Name,/resource/creators/creator/creatorName,"Mayer, Larry"
100555.xml,First Name,/resource/creators/creator/creatorName,"Shokalsky, Sergey"
100555.xml,Middle Name,/resource/creators/creator/creatorName,"Mukasa, Samuel"
100555.xml,Middle Name,/resource/creators/creator/creatorName,"Andronikov, Alex"
100555.xml,Middle Name,/resource/creators/creator/creatorName,"Aviado, Kimberly"
100555.xml,Middle Name,/resource/creators/creator/creatorName,"Blichert-Toft, Janne"
100555.xml,Middle Name,/resource/creators/creator/creatorName,"Brumley, Kelley"
100555.xml,Middle Name,/resource/creators/creator/creatorName,"Bryce, Julia"
100555.xml,Middle Name,/resource/creators/creator/creatorName,"Mayer, Larry"
100555.xml,Middle Name,/resource/creators/creator/creatorName,"Shokalsky, Sergey"
100555.xml,Last Name,/resource/creators/creator/creatorName,"Mukasa, Samuel"
100555.xml,Last Name,/resource/creators/creator/creatorName,"Andronikov, Alex"
100555.xml,Last Name,/resource/creators/creator/creatorName,"Aviado, Kimberly"
100555.xml,Last Name,/resource/creators/creator/creatorName,"Blichert-Toft, Janne"
100555.xml,Last Name,/resource/creators/creator/creatorName,"Brumley, Kelley"
100555.xml,Last Name,/resource/creators/creator/creatorName,"Bryce, Julia"
100555.xml,Last Name,/resource/creators/creator/creatorName,"Mayer, Larry"
100555.xml,Last Name,/resource/creators/creator/creatorName,"Shokalsky, Sergey"
100555.xml,Publication Date,/resource/publicationYear,"2015"
100555.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100555.xml,Resource Version,/resource/version,"1.0"
100555.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100555"
100555.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=890"
100555.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.7284/902695"
100555.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.7284/904067"
100555.xml,Author / Originator Identifier,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,"GeoPass"
100555.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100555.xml,Resource Format,/resource/formats/format,"application/vnd.ms-excel"
100555.xml,Resource Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100555.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100555.xml,Distribution Format,/resource/formats/format,"application/vnd.ms-excel"
100555.xml,Distribution Format,/resource/formats/format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
100555.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100555.xml,Spatial Extent,/resource/geoLocations/geoLocation,"78.52863 -174.940833 83.187222 175.740495"
100555.xml,Resource Language,/resource/language,"eng"
100555.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100555.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100555.xml,Keyword,/resource/subjects/subject,"Chemistry:Rock"
100555.xml,Keyword,/resource/subjects/subject,"Geochronology"
100555.xml,Keyword,/resource/subjects/subject,"Petrology"
100556.xml,Resource Title,/resource/titles/title,"Grain size distribution data of seafloor sediments off Southern California"
100556.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-10-01"
100556.xml,Abstract,/resource/descriptions/description,"These grain size distribution data and total organic carbon data represent analyses of surface sediments collected on depth transects in the Southern California Bight. Sediments were collected using an Ocean Instruments Multicorer on the R/V New Horizon (cruise NH1108). TOC analyses were conducted using a Carlo Erba CNHS analyzer at the University of Florida. Total organic carbon analyses were conducted on a Grain size analyses (0.22 to 2000 m) were conducted at the LacCore Facility (LacCore: National Lacustrine Core Facility, Department of Earth Sciences, University of Minnesota, 310 Pillsbury Dr SE, 108 Pillsbury Hall, Minneapolis, MN 55455)"
100556.xml,Theme Keyword,/resource/subjects/subject,"Other"
100556.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100556.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100556.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100556.xml,First Name,/resource/creators/creator/creatorName,"Rathburn, Anthony E."
100556.xml,First Name,/resource/creators/creator/creatorName,"Venturelli, Ryan M."
100556.xml,First Name,/resource/creators/creator/creatorName,"Burkett, Ashley M."
100556.xml,Middle Name,/resource/creators/creator/creatorName,"Rathburn, Anthony E."
100556.xml,Middle Name,/resource/creators/creator/creatorName,"Venturelli, Ryan M."
100556.xml,Middle Name,/resource/creators/creator/creatorName,"Burkett, Ashley M."
100556.xml,Last Name,/resource/creators/creator/creatorName,"Rathburn, Anthony E."
100556.xml,Last Name,/resource/creators/creator/creatorName,"Venturelli, Ryan M."
100556.xml,Last Name,/resource/creators/creator/creatorName,"Burkett, Ashley M."
100556.xml,Publication Date,/resource/publicationYear,"2015"
100556.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100556.xml,Resource Version,/resource/version,"1.0"
100556.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100556"
100556.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=891"
100556.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.7284/901841"
100556.xml,Author / Originator Identifier,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,"GeoPass"
100556.xml,Bounding Box,/resource/geoLocations/geoLocation/geoLocationPlace,"Southern California Bight"
100556.xml,Contributor Name,/resource/contributors/contributor/contributorName,"EarthChem Library (ECL)"
100556.xml,Resource Format,/resource/formats/format,"application/vnd.ms-excel"
100556.xml,Rights,/resource/rightsList/rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]"
100556.xml,Distribution Format,/resource/formats/format,"application/vnd.ms-excel"
100556.xml,Resource Type,/resource/resourceType/@resourceTypeGeneral,"Dataset"
100556.xml,Spatial Extent,/resource/geoLocations/geoLocation,"32.2953 -121.009333 33.75985 -118.618817"
100556.xml,Spatial Extent,/resource/geoLocations/geoLocation,"Southern California Bight"
100556.xml,Resource Language,/resource/language,"eng"
100556.xml,Contributor Role,/resource/contributors/contributor/@contributorType,"Editor"
100556.xml,Resource Identifier Type,/resource/identifier/@identifierType,"DOI"
100556.xml,Keyword,/resource/subjects/subject,"Other"
100557.xml,Resource Title,/resource/titles/title,"Geochemical and isotopic evidence for seawater contamination of the hydrothermal system of Taal Volcano, Luzon, the Philippines"
100557.xml,Resource Creation/Revision Date,/resource/dates/date,"2015-10-15"
100557.xml,Abstract,/resource/descriptions/description,"This dataset contains geochemical and isotopic analyses of fumarole gases from Taal Volcano, Phillipines. Data is presented for 2 samples from the main crater and 1 sample from the 'frying pan' an area in which fumarole gases were discharging vigorously through water-saturated ground collected on October 28, 1995."
100557.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Fluid"
100557.xml,Theme Keyword,/resource/subjects/subject,"Chemistry:Gas"
100557.xml,Theme Keyword,/resource/subjects/subject,"Other"
100557.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100557.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100557.xml,Keyword Vocabulary,/resource/subjects/subject/@subjectScheme,"ECL"
100557.xml,Responsible Party Identifier,/resource/contributors/contributor/nameIdentifier,"10.17616/R3V644"
100557.xml,Responsible Party Identifier Type,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,"DOI"
100557.xml,First Name,/resource/creators/creator/creatorName,"Demelle, Pierre"
100557.xml,First Name,/resource/creators/creator/creatorName,"Kusakabe, Minoru"
100557.xml,First Name,/resource/creators/creator/creatorName,"Bernard, Alain"
100557.xml,First Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100557.xml,First Name,/resource/creators/creator/creatorName,"de Brouwer, Simone"
100557.xml,Middle Name,/resource/creators/creator/creatorName,"Demelle, Pierre"
100557.xml,Middle Name,/resource/creators/creator/creatorName,"Kusakabe, Minoru"
100557.xml,Middle Name,/resource/creators/creator/creatorName,"Bernard, Alain"
100557.xml,Middle Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100557.xml,Middle Name,/resource/creators/creator/creatorName,"de Brouwer, Simone"
100557.xml,Last Name,/resource/creators/creator/creatorName,"Demelle, Pierre"
100557.xml,Last Name,/resource/creators/creator/creatorName,"Kusakabe, Minoru"
100557.xml,Last Name,/resource/creators/creator/creatorName,"Bernard, Alain"
100557.xml,Last Name,/resource/creators/creator/creatorName,"Fischer, Tobias P."
100557.xml,Last Name,/resource/creators/creator/creatorName,"de Brouwer, Simone"
100557.xml,Publication Date,/resource/publicationYear,"2015"
100557.xml,Publisher,/resource/publisher,"Integrated Earth Data Applications (IEDA)"
100557.xml,Resource Version,/resource/version,"1.0"
100557.xml,Resource Identifier,/resource/identifier,"10.1594/IEDA/100557"
100557.xml,Resource Identifier,/resource/alternateIdentifiers/alternateIdentifier,"http://www.earthchem.org/library/browse/view?id=892"
100557.xml,Related Resource Identifier,/resource/relatedIdentifiers/relatedIdentifier,"10.1007/s004450050210"
