Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition,DocumentLocation
ECL,DCITE,100539.xml,Middle Name,"Oppenheimer, C.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100539.xml,Last Name,"Oppenheimer, C.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100539.xml,First Name,"Allen, A. G.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[6]/creatorName[1]
ECL,DCITE,100539.xml,Middle Name,"Allen, A. G.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[6]/creatorName[1]
ECL,DCITE,100539.xml,Last Name,"Allen, A. G.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[6]/creatorName[1]
ECL,DCITE,100539.xml,Resource Title,"A reassessment of current volcanic emissions from the Central American arc with specific examples from Nicaragua",/resource/titles/title,"/dcite:resource/dcite:titles/dcite:title",/resource/titles[1]/title[1]
ECL,DCITE,100539.xml,Publisher,"Integrated Earth Data Applications (IEDA)",/resource/publisher,"/dcite:resource/dcite:publisher",/resource/publisher[1]
ECL,DCITE,100539.xml,Publication Date,"2015",/resource/publicationYear,"/dcite:resource/dcite:publicationYear",/resource/publicationYear[1]
ECL,DCITE,100539.xml,Theme Keyword,"Chemistry:Rock",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100539.xml,Keyword,"Chemistry:Rock",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100539.xml,Theme Keyword,"Chemistry:Fluid",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[2]
ECL,DCITE,100539.xml,Keyword,"Chemistry:Fluid",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[2]
ECL,DCITE,100539.xml,Theme Keyword,"Chemistry:Gas",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[3]
ECL,DCITE,100539.xml,Keyword,"Chemistry:Gas",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[3]
ECL,DCITE,100539.xml,Theme Keyword,"Petrology",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[4]
ECL,DCITE,100539.xml,Keyword,"Petrology",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[4]
ECL,DCITE,100539.xml,Theme Keyword,"Petrology:Mineral",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[5]
ECL,DCITE,100539.xml,Keyword,"Petrology:Mineral",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[5]
ECL,DCITE,100539.xml,Resource Creation/Revision Date,"2015-05-15",/resource/dates/date,"/dcite:resource/dcite:dates/dcite:date",/resource/dates[1]/date[1]
ECL,DCITE,100539.xml,Resource Language,"eng",/resource/language,"/dcite:resource/dcite:language",/resource/language[1]
ECL,DCITE,100539.xml,Unknown,"Dataset",/resource/resourceType/@resourceTypeGeneral,Undefined,/resource/resourceType[1]/@resourceTypeGeneral
ECL,DCITE,100539.xml,Resource Identifier,"http://www.earthchem.org/library/browse/view?id=862",/resource/alternateIdentifiers/alternateIdentifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/alternateIdentifiers[1]/alternateIdentifier[1]
ECL,DCITE,100539.xml,Resource Format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100539.xml,Distribution Format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100539.xml,Resource Version,"1.0",/resource/version,"/dcite:resource/dcite:version",/resource/version[1]
ECL,DCITE,100539.xml,Unknown,"Editor",/resource/contributors/contributor/@contributorType,Undefined,/resource/contributors[1]/contributor[1]/@contributorType
ECL,DCITE,100539.xml,Contributor Name,"EarthChem Library (ECL)",/resource/contributors/contributor/contributorName,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:contributorName",/resource/contributors[1]/contributor[1]/contributorName[1]
ECL,DCITE,100539.xml,Responsible Party Identifier,"10.17616/R3V644",/resource/contributors/contributor/nameIdentifier,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:nameIdentifier",/resource/contributors[1]/contributor[1]/nameIdentifier[1]
ECL,DCITE,100539.xml,Rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]",/resource/rightsList/rights,"/dcite:resource/dcite:rightsList/dcite:rights",/resource/rightsList[1]/rights[1]
ECL,DCITE,100539.xml,Related Resource Identifier,"10.1016/j.jvolgeores.2005.07.021",/resource/relatedIdentifiers/relatedIdentifier,"/dcite:resource/dcite:relatedIdentifiers/dcite:relatedIdentifier",/resource/relatedIdentifiers[1]/relatedIdentifier[1]
ECL,DCITE,100539.xml,Abstract,"A summary of volcanic gas fluxes in the Central Americ Arc volcanoes of: San Miguel, Arenal, Poas, Momotombo, Itzalco, Santa Ana, Pacaya, Fuego, Santa Maria, Tacana, Masaya, Telica and San Cristobal from 1997 through 2004. SO2 flux was analyzed by Differential Optical Absorption Spectroscopy (DOAS) approach (Galle et al, 2003) method Includes analyses of concentrations of major cations and anions in the gas and particle phases analyses of volcanic emissions, in addition to oxide concentrations of volcanic arc glass (Masaya: Pele hair and Bombs). Flux measurements are then calculated with previously published data for mean flux input and output estimates for the whole Central American Arc.",/resource/descriptions/description,"/dcite:resource/dcite:descriptions/dcite:description[@descriptionType='Abstract']",/resource/descriptions[1]/description[1]
ECL,DCITE,100539.xml,Unknown,"Sulpher dioxide flux, volcanic gas, fumarole gas, volcanic glass, subduction zone, arc flux emissions",/resource/descriptions/description,Undefined,/resource/descriptions[1]/description[2]
ECL,DCITE,100539.xml,Unknown,"Other",/resource/descriptions/description/@descriptionType,Undefined,/resource/descriptions[1]/description[2]/@descriptionType
ECL,DCITE,100539.xml,Spatial Extent,"Central America, Nicaragua, Guatemala, Costa Rica, El Salvador, Honduras, Poas volcano, Santa Ana volcano, Masaya volcano, Santa Maria volcano, Telica volcano, Tacana volcano, Fuego volcano, Itzalco volcano",/resource/geoLocations/geoLocation,"/dcite:resource/dcite:geoLocations/dcite:geoLocation",/resource/geoLocations[1]/geoLocation[1]
ECL,DCITE,100540.xml,Unknown,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd",/resource/@xsi:schemaLocation,Undefined,/resource/@xsi:schemaLocation
ECL,DCITE,100540.xml,Resource Identifier,"10.1594/IEDA/100540",/resource/identifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/identifier[1]
ECL,DCITE,100540.xml,First Name,"Weiss, Yaakov",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100540.xml,Middle Name,"Weiss, Yaakov",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100540.xml,Last Name,"Weiss, Yaakov",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100540.xml,Unknown,"1844",/resource/creators/creator/nameIdentifier,Undefined,/resource/creators[1]/creator[1]/nameIdentifier[1]
ECL,DCITE,100540.xml,Unknown,"GeoPass",/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,Undefined,/resource/creators[1]/creator[1]/nameIdentifier[1]/@nameIdentifierScheme
ECL,DCITE,100540.xml,First Name,"McNeill, John",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100540.xml,Middle Name,"McNeill, John",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100540.xml,Last Name,"McNeill, John",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100540.xml,First Name,"Pearson, Graham D.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100540.xml,Middle Name,"Pearson, Graham D.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100540.xml,Last Name,"Pearson, Graham D.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100540.xml,First Name,"Nowell, Geoff M.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100540.xml,Middle Name,"Nowell, Geoff M.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100540.xml,Last Name,"Nowell, Geoff M.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100540.xml,First Name,"Ottley, Chris J.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100540.xml,Middle Name,"Ottley, Chris J.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100540.xml,Last Name,"Ottley, Chris J.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100540.xml,Resource Title,"High-density fluid microinclusions in diamonds from the Ekati mine and the Diavik Mine (Canada)",/resource/titles/title,"/dcite:resource/dcite:titles/dcite:title",/resource/titles[1]/title[1]
ECL,DCITE,100540.xml,Publisher,"Integrated Earth Data Applications (IEDA)",/resource/publisher,"/dcite:resource/dcite:publisher",/resource/publisher[1]
ECL,DCITE,100540.xml,Publication Date,"2015",/resource/publicationYear,"/dcite:resource/dcite:publicationYear",/resource/publicationYear[1]
ECL,DCITE,100540.xml,Theme Keyword,"Chemistry:Rock",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100540.xml,Keyword,"Chemistry:Rock",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100540.xml,Theme Keyword,"Chemistry:Fluid",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[2]
ECL,DCITE,100540.xml,Keyword,"Chemistry:Fluid",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[2]
ECL,DCITE,100540.xml,Resource Creation/Revision Date,"2015-08-28",/resource/dates/date,"/dcite:resource/dcite:dates/dcite:date",/resource/dates[1]/date[1]
ECL,DCITE,100540.xml,Resource Language,"eng",/resource/language,"/dcite:resource/dcite:language",/resource/language[1]
ECL,DCITE,100540.xml,Unknown,"Dataset",/resource/resourceType/@resourceTypeGeneral,Undefined,/resource/resourceType[1]/@resourceTypeGeneral
ECL,DCITE,100540.xml,Resource Identifier,"http://www.earthchem.org/library/browse/view?id=867",/resource/alternateIdentifiers/alternateIdentifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/alternateIdentifiers[1]/alternateIdentifier[1]
ECL,DCITE,100540.xml,Resource Format,"application/vnd.ms-excel",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100540.xml,Distribution Format,"application/vnd.ms-excel",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100540.xml,Resource Version,"1.0",/resource/version,"/dcite:resource/dcite:version",/resource/version[1]
ECL,DCITE,100540.xml,Unknown,"Editor",/resource/contributors/contributor/@contributorType,Undefined,/resource/contributors[1]/contributor[1]/@contributorType
ECL,DCITE,100540.xml,Contributor Name,"EarthChem Library (ECL)",/resource/contributors/contributor/contributorName,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:contributorName",/resource/contributors[1]/contributor[1]/contributorName[1]
ECL,DCITE,100540.xml,Responsible Party Identifier,"10.17616/R3V644",/resource/contributors/contributor/nameIdentifier,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:nameIdentifier",/resource/contributors[1]/contributor[1]/nameIdentifier[1]
ECL,DCITE,100540.xml,Rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]",/resource/rightsList/rights,"/dcite:resource/dcite:rightsList/dcite:rights",/resource/rightsList[1]/rights[1]
ECL,DCITE,100540.xml,Related Resource Identifier,"10.1038/nature14857",/resource/relatedIdentifiers/relatedIdentifier,"/dcite:resource/dcite:relatedIdentifiers/dcite:relatedIdentifier",/resource/relatedIdentifiers[1]/relatedIdentifier[1]
ECL,DCITE,100540.xml,Abstract,"Eleven microinclusion-bearing fibrous diamonds from the Fox kimberlite, Ekati mine, Northwest Territories, with either coated or cubic-like morphologies were analyzed for their major and trace element and Sr isotopic compositions. High-density fluid (HDF) microinclusions of saline compositions were found in 9 of the diamonds and silicic compositions in 2 diamonds. Some of the saline diamonds encapsulate also micro-mineral inclusions of their peridotite host rock (olivine, orthopyroxene, Cr-diopside and chromite); the silicic diamonds contain microinclusions of omphacitic clinopyroxene and are related to eclogite host. Both saline and silicic HDFs are enriched in incompatible elements; they have fractionated REE patterns with elevated Ba, U, Th and LREE but depleted Nb, Ta and alkalis (K, Rb, and Cs). The fractionated nature of these patterns are more pronounced in the saline HDFs, which are also characterized with positive Eu- and Sr-anomalies versus no Eu anomaly and negative Sr anomalies in the silicic fluids. 87Sr/86Sri in the saline HDFs are 0.7039-0.7090 compared to 0.7064 and 0.7111 in the two diamonds with silicic fluids. Also provided, the trace element composition of one diamonds from the Diavik mine, Canada.",/resource/descriptions/description,"/dcite:resource/dcite:descriptions/dcite:description[@descriptionType='Abstract']",/resource/descriptions[1]/description[1]
ECL,DCITE,100540.xml,Unknown,"Diamonds, High-density fluid, Saline, Silicic, Carbonatitic, Subduction",/resource/descriptions/description,Undefined,/resource/descriptions[1]/description[2]
ECL,DCITE,100540.xml,Unknown,"Other",/resource/descriptions/description/@descriptionType,Undefined,/resource/descriptions[1]/description[2]/@descriptionType
ECL,DCITE,100540.xml,Spatial Extent,"64.4961 110.2733 64.7136 110.6194",/resource/geoLocations/geoLocation,"/dcite:resource/dcite:geoLocations/dcite:geoLocation",/resource/geoLocations[1]/geoLocation[1]
ECL,DCITE,100540.xml,Spatial Extent,"Slave Craton, Northwest Territories, Canada",/resource/geoLocations/geoLocation,"/dcite:resource/dcite:geoLocations/dcite:geoLocation",/resource/geoLocations[1]/geoLocation[2]
ECL,DCITE,100545.xml,Unknown,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd",/resource/@xsi:schemaLocation,Undefined,/resource/@xsi:schemaLocation
ECL,DCITE,100545.xml,Resource Identifier,"10.1594/IEDA/100545",/resource/identifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/identifier[1]
ECL,DCITE,100545.xml,First Name,"Snyder, Glen",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100545.xml,Middle Name,"Snyder, Glen",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100545.xml,Last Name,"Snyder, Glen",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100545.xml,First Name,"Poreda, Robert",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100545.xml,Middle Name,"Poreda, Robert",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100545.xml,Last Name,"Poreda, Robert",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100545.xml,First Name,"Fehn, Udo",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100545.xml,Middle Name,"Fehn, Udo",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100545.xml,Last Name,"Fehn, Udo",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100545.xml,First Name,"Hunt, Andrew",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100545.xml,Middle Name,"Hunt, Andrew",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100545.xml,Last Name,"Hunt, Andrew",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100545.xml,Resource Title,"Sources of nitrogen and methane in Central American geothermal settings: Noble gas and 129I evidence for crustal and magmatic volatile components",/resource/titles/title,"/dcite:resource/dcite:titles/dcite:title",/resource/titles[1]/title[1]
ECL,DCITE,100545.xml,Publisher,"Integrated Earth Data Applications (IEDA)",/resource/publisher,"/dcite:resource/dcite:publisher",/resource/publisher[1]
ECL,DCITE,100545.xml,Publication Date,"2015",/resource/publicationYear,"/dcite:resource/dcite:publicationYear",/resource/publicationYear[1]
ECL,DCITE,100545.xml,Theme Keyword,"Chemistry:Fluid",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100545.xml,Keyword,"Chemistry:Fluid",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100545.xml,Theme Keyword,"Chemistry:Gas",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[2]
ECL,DCITE,100545.xml,Keyword,"Chemistry:Gas",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[2]
ECL,DCITE,100545.xml,Resource Creation/Revision Date,"2015-07-01",/resource/dates/date,"/dcite:resource/dcite:dates/dcite:date",/resource/dates[1]/date[1]
ECL,DCITE,100545.xml,Resource Language,"eng",/resource/language,"/dcite:resource/dcite:language",/resource/language[1]
ECL,DCITE,100545.xml,Unknown,"Dataset",/resource/resourceType/@resourceTypeGeneral,Undefined,/resource/resourceType[1]/@resourceTypeGeneral
ECL,DCITE,100545.xml,Resource Identifier,"http://www.earthchem.org/library/browse/view?id=863",/resource/alternateIdentifiers/alternateIdentifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/alternateIdentifiers[1]/alternateIdentifier[1]
ECL,DCITE,100545.xml,Resource Format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100545.xml,Distribution Format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100545.xml,Resource Version,"1.0",/resource/version,"/dcite:resource/dcite:version",/resource/version[1]
ECL,DCITE,100545.xml,Unknown,"Editor",/resource/contributors/contributor/@contributorType,Undefined,/resource/contributors[1]/contributor[1]/@contributorType
ECL,DCITE,100545.xml,Contributor Name,"EarthChem Library (ECL)",/resource/contributors/contributor/contributorName,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:contributorName",/resource/contributors[1]/contributor[1]/contributorName[1]
ECL,DCITE,100545.xml,Responsible Party Identifier,"10.17616/R3V644",/resource/contributors/contributor/nameIdentifier,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:nameIdentifier",/resource/contributors[1]/contributor[1]/nameIdentifier[1]
ECL,DCITE,100545.xml,Rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]",/resource/rightsList/rights,"/dcite:resource/dcite:rightsList/dcite:rights",/resource/rightsList[1]/rights[1]
ECL,DCITE,100545.xml,Related Resource Identifier,"10.1029/2002GC000363",/resource/relatedIdentifiers/relatedIdentifier,"/dcite:resource/dcite:relatedIdentifiers/dcite:relatedIdentifier",/resource/relatedIdentifiers[1]/relatedIdentifier[1]
ECL,DCITE,100545.xml,Abstract,"Gases and fluids from four geothermal fields of Central America were analyzed for nitrogen, methane, and helium concentrations, isotopic composition, and 129I/I ratios in order to determine the sources of volatiles in these systems. The magmatic flux of nitrogen and noble gases in Central America was then extrapolated to determine the degree of nitrogen recycling in island arc systems. Also contains gas data from Snyder et al 2001.",/resource/descriptions/description,"/dcite:resource/dcite:descriptions/dcite:description[@descriptionType='Abstract']",/resource/descriptions[1]/description[1]
ECL,DCITE,100545.xml,Unknown,"Volvanic gas, volatiles, nitrogen flux, noble gases, Iodide, Iodide 129, isotopes, methane, helium, geothermal, suduction zone, volcanic arc",/resource/descriptions/description,Undefined,/resource/descriptions[1]/description[2]
ECL,DCITE,100545.xml,Unknown,"Other",/resource/descriptions/description/@descriptionType,Undefined,/resource/descriptions[1]/description[2]/@descriptionType
ECL,DCITE,100545.xml,Spatial Extent,"Central America, El Salvador, Nicaragua, Costa Rica, San Vicente, Miravalles, Momotombo, Chinameca",/resource/geoLocations/geoLocation,"/dcite:resource/dcite:geoLocations/dcite:geoLocation",/resource/geoLocations[1]/geoLocation[1]
ECL,DCITE,100546.xml,Unknown,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd",/resource/@xsi:schemaLocation,Undefined,/resource/@xsi:schemaLocation
ECL,DCITE,100546.xml,Resource Identifier,"10.1594/IEDA/100546",/resource/identifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/identifier[1]
ECL,DCITE,100546.xml,First Name,"Rouwet, Dimitri",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100546.xml,Middle Name,"Rouwet, Dimitri",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100546.xml,Last Name,"Rouwet, Dimitri",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100546.xml,First Name,"Inguaggiato, Salvatore",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100546.xml,Middle Name,"Inguaggiato, Salvatore",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100546.xml,Last Name,"Inguaggiato, Salvatore",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100546.xml,First Name,"Taran, Yuri",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100546.xml,Middle Name,"Taran, Yuri",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100546.xml,Last Name,"Taran, Yuri",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100546.xml,First Name,"Varley, Nicholas",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100546.xml,Middle Name,"Varley, Nicholas",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100546.xml,Last Name,"Varley, Nicholas",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100546.xml,First Name,"Santiago, Jose A.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100546.xml,Middle Name,"Santiago, Jose A.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100546.xml,Last Name,"Santiago, Jose A.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100546.xml,Resource Title,"Chemical and isotopic compositions of thermal springs, fumaroles and bubbling gases at Tacana Volcano (Mexico-Guatemala): implications for volcanic surveillance",/resource/titles/title,"/dcite:resource/dcite:titles/dcite:title",/resource/titles[1]/title[1]
ECL,DCITE,100546.xml,Publisher,"Integrated Earth Data Applications (IEDA)",/resource/publisher,"/dcite:resource/dcite:publisher",/resource/publisher[1]
ECL,DCITE,100546.xml,Publication Date,"2015",/resource/publicationYear,"/dcite:resource/dcite:publicationYear",/resource/publicationYear[1]
